seq,mean,cvar05,cvar25,distorted_ordered,prob_catastrophic,prob_degraded,feasible,losses_json,probs_json
wait|listen|open_left|open_left,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[1120.0, 0.0]","[0.5, 0.5]"
wait|listen|open_left|open_right,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|listen|open_left|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|listen|open_right|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|listen|open_right|open_left,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|listen|open_right|open_right,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[0.0, 1120.0]","[0.5, 0.5]"
wait|listen|open_right|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|listen|wait|listen,160.0,160.0,160.0,160.0,0.0,1.0,False,"[160.0, 160.0]","[0.5, 0.5]"
wait|listen|wait|open_left,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|listen|wait|open_right,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|listen|wait|wait,160.0,160.0,160.0,160.0,0.0,1.0,False,"[160.0, 160.0]","[0.5, 0.5]"
wait|open_left|listen|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|open_left|listen|open_left,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[1120.0, 0.0]","[0.5, 0.5]"
wait|open_left|listen|open_right,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_left|listen|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|open_left|open_left|listen,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[1120.0, 0.0]","[0.5, 0.5]"
wait|open_left|open_left|open_left,550.0,1100.0,1100.0,348.6778587850825,0.5,0.5,True,"[1100.0, 0.0]","[0.5, 0.5]"
wait|open_left|open_left|open_right,1020.0,1020.0,1020.0,1020.0,1.0,0.0,False,"[1020.0, 1020.0]","[0.5, 0.5]"
wait|open_left|open_left|wait,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[1120.0, 0.0]","[0.5, 0.5]"
wait|open_left|open_right|listen,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_left|open_right|open_left,1020.0,1020.0,1020.0,1020.0,1.0,0.0,False,"[1020.0, 1020.0]","[0.5, 0.5]"
wait|open_left|open_right|open_right,1020.0,1020.0,1020.0,1020.0,1.0,0.0,False,"[1020.0, 1020.0]","[0.5, 0.5]"
wait|open_left|open_right|wait,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_left|wait|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|open_left|wait|open_left,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[1120.0, 0.0]","[0.5, 0.5]"
wait|open_left|wait|open_right,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_left|wait|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|open_right|listen|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|open_right|listen|open_left,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_right|listen|open_right,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[0.0, 1120.0]","[0.5, 0.5]"
wait|open_right|listen|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|open_right|open_left|listen,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_right|open_left|open_left,1020.0,1020.0,1020.0,1020.0,1.0,0.0,False,"[1020.0, 1020.0]","[0.5, 0.5]"
wait|open_right|open_left|open_right,1020.0,1020.0,1020.0,1020.0,1.0,0.0,False,"[1020.0, 1020.0]","[0.5, 0.5]"
wait|open_right|open_left|wait,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_right|open_right|listen,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[0.0, 1120.0]","[0.5, 0.5]"
wait|open_right|open_right|open_left,1020.0,1020.0,1020.0,1020.0,1.0,0.0,False,"[1020.0, 1020.0]","[0.5, 0.5]"
wait|open_right|open_right|open_right,550.0,1100.0,1100.0,348.6778587850825,0.5,0.5,True,"[0.0, 1100.0]","[0.5, 0.5]"
wait|open_right|open_right|wait,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[0.0, 1120.0]","[0.5, 0.5]"
wait|open_right|wait|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|open_right|wait|open_left,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|open_right|wait|open_right,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[0.0, 1120.0]","[0.5, 0.5]"
wait|open_right|wait|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|wait|listen|listen,160.0,160.0,160.0,160.0,0.0,1.0,False,"[160.0, 160.0]","[0.5, 0.5]"
wait|wait|listen|open_left,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|wait|listen|open_right,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|wait|listen|wait,160.0,160.0,160.0,160.0,0.0,1.0,False,"[160.0, 160.0]","[0.5, 0.5]"
wait|wait|open_left|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|wait|open_left|open_left,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[1120.0, 0.0]","[0.5, 0.5]"
wait|wait|open_left|open_right,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|wait|open_left|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|wait|open_right|listen,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|wait|open_right|open_left,1040.0,1040.0,1040.0,1040.0,1.0,0.0,False,"[1040.0, 1040.0]","[0.5, 0.5]"
wait|wait|open_right|open_right,560.0,1120.0,1120.0,355.01745621753855,0.5,0.5,True,"[0.0, 1120.0]","[0.5, 0.5]"
wait|wait|open_right|wait,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|wait|wait|listen,160.0,160.0,160.0,160.0,0.0,1.0,False,"[160.0, 160.0]","[0.5, 0.5]"
wait|wait|wait|open_left,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[1140.0, 20.0]","[0.5, 0.5]"
wait|wait|wait|open_right,580.0,1140.0,1140.0,375.01745621753855,0.5,1.0,False,"[20.0, 1140.0]","[0.5, 0.5]"
wait|wait|wait|wait,160.0,160.0,160.0,160.0,0.0,1.0,False,"[160.0, 160.0]","[0.5, 0.5]"
